ID;TransactionNo;ItemName;CREATE_DATE;SETTLED;BuyingPrice;SellingPrice;Units;STATUS;TICKET_TYPE;SHIFT_ID;OWNER_ID;TERMINAL_ID;tax;SaleType;Customer;Discount
947;600;Odinary bigthermos;2020-08-17 08:45:46;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
948;601;duvet;2020-08-17 09:18:31;Yes;1400.00;2300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
949;602;chondo;2020-08-18 01:34:33;Yes;700.00;900.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
950;603;feeding forks;2020-08-18 03:46:34;Yes;8.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
951;604;fibre tray;2020-08-18 07:26:18;Yes;130.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
952;604;3 in one blender;2020-08-18 07:26:18;Yes;2800.00;3700.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
953;605;mabati medium bowl;2020-08-18 09:09:21;Yes;24.00;40.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
954;605;0rdinary kaulo plate;2020-08-18 09:09:21;Yes;34.00;50.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
955;605;assorted cups;2020-08-18 09:09:21;Yes;150.00;180.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
956;606;mabati medium bowl;2020-08-18 09:26:19;Yes;24.00;40.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
957;607;big ball;2020-08-19 05:36:56;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
958;608;kenstar cup set;2020-08-19 07:27:42;Yes;300.00;380.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
959;609;mwiko;2020-08-19 08:31:05;Yes;20.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
960;610;kid goggles;2020-08-19 23:55:21;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
961;611;DN;2020-08-20 04:26:35;Yes;91.00;117.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
962;611;fibre tray;2020-08-20 04:26:36;Yes;130.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
963;612;medium ball;2020-08-20 06:35:26;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
964;613;feeding forks;2020-08-21 01:59:24;Yes;8.00;20.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
965;613;mabati;2020-08-21 01:59:24;Yes;250.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
966;613;kidude marvin;2020-08-21 01:59:24;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
967;614;Water gunsmall;2020-08-21 05:37:48;Yes;20.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
968;615;0rdinary kaulo plate;2020-08-21 07:36:35;Yes;34.00;50.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
969;615;kaulu;2020-08-21 07:36:35;Yes;90.00;120.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
970;616;Odinary smallthermos;2020-08-22 02:10:38;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
971;617;bagged;2020-08-22 04:37:41;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
972;618;jumping rope big;2020-08-22 04:50:44;Yes;60.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
973;619;uteo big;2020-08-22 07:03:21;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
974;620;uteo small;2020-08-22 07:03:49;Yes;130.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
975;621;cosget;2020-08-22 07:52:14;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
976;622;plastic jug;2020-08-23 05:40:14;Yes;80.00;150.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
977;622;feeding forks;2020-08-23 05:40:14;Yes;8.00;20.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
978;622;clear serrated;2020-08-23 05:40:15;Yes;190.00;240.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
979;623;Water gunsmall;2020-08-23 06:17:51;Yes;20.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
980;624;plastic;2020-08-24 05:33:44;Yes;200.00;300.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
981;625;0rdinary kaulo plate;2020-08-24 08:24:03;Yes;34.00;50.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
982;626;medium ball;2020-08-24 09:07:48;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
983;627;kidude marvin;2020-08-25 02:55:08;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
984;627;belts;2020-08-25 02:55:08;Yes;50.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
985;628;tongs;2020-08-25 05:45:18;Yes;120.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
986;629;Odinary bigthermos;2020-08-25 05:48:27;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
987;630;chondo;2020-08-25 06:31:15;Yes;700.00;900.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
988;630;mwiko;2020-08-25 06:31:15;Yes;20.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
989;630;uteo big;2020-08-25 06:31:15;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
990;631;Odinary bigthermos;2020-08-25 07:26:27;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
991;632;tenniss;2020-08-25 08:28:00;Yes;30.00;50.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
992;633;grill ;2020-08-25 09:22:41;Yes;3000.00;4000.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
993;634;ordinary knife;2020-08-26 08:37:04;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
994;634;Line plate;2020-08-26 08:37:04;Yes;125.00;150.00;10;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
995;634;Feeding kzh;2020-08-26 08:37:04;Yes;10.00;20.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
996;635;kenstar small;2020-08-26 09:26:45;Yes;30.00;55.00;6;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
997;636;Signature;2020-08-27 05:16:15;Yes;500.00;840.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
998;637;mwiko;2020-08-27 07:02:17;Yes;20.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
999;638;ordinary knife;2020-08-27 08:34:53;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1000;639;rose kettie;2020-08-28 01:43:47;No;900.00;1400.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1001;640;bucket 20L;2020-08-28 02:38:04;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1002;641;stainless big;2020-08-28 03:18:52;Yes;700.00;750.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1003;642;Bucket 16;2020-08-28 08:25:13;No;130.00;180.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1004;643;tenniss;2020-08-30 04:39:57;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1005;643;Odinary bigthermos;2020-08-30 04:39:57;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1006;644;mwiko;2020-08-30 04:40:41;Yes;20.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1007;645;iron box;2020-08-30 07:01:31;Yes;900.00;1400.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1008;646; men socks;2020-08-30 08:22:50;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1009;647;scrubber;2020-08-30 08:44:42;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1010;648;Tea_un 7litre;2020-08-31 02:53:44;Yes;1500.00;2000.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1011;649;chondo;2020-08-31 07:58:00;Yes;700.00;900.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1012;649;spider man;2020-08-31 07:58:00;Yes;60.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1013;649;piano;2020-08-31 07:58:01;Yes;220.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1014;649;scrubber;2020-08-31 07:58:01;Yes;30.00;50.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1015;649;Water gunsbig;2020-08-31 07:58:01;Yes;50.00;80.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1016;649;spray bottle;2020-08-31 07:58:01;Yes;170.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1017;650;ladies;2020-08-31 09:21:03;Yes;150.00;250.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1018;651;Sieves kichungi;2020-09-01 03:07:33;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1019;652;sufuria 8;2020-09-01 04:39:48;Yes;600.00;800.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1020;653;ordinary cups;2020-09-01 04:41:26;Yes;42.00;50.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1021;654;Sieves kichungi;2020-09-01 07:25:52;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1022;655;spray bottle;2020-09-02 04:52:01;Yes;170.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1023;656;scrubber;2020-09-02 05:50:23;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1024;656;kitchen mediumknife;2020-09-02 05:50:23;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1025;657;keep fresh;2020-09-02 06:21:29;Yes;500.00;700.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1026;657;Odinary smallthermos;2020-09-02 06:21:29;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1027;658;deco cup;2020-09-02 06:32:03;Yes;55.00;120.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1028;659;Stainless thermos;2020-09-02 06:54:13;Yes;800.00;1100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1029;660;sinia smallstainless;2020-09-02 08:01:08;Yes;120.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1030;660;Feeding kzh;2020-09-02 08:01:08;Yes;10.00;20.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1031;661;tenniss;2020-09-03 01:29:13;Yes;30.00;50.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1032;662;mabati;2020-09-03 04:14:34;Yes;250.00;350.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1033;663;tenniss;2020-09-03 05:05:20;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1034;664;Wall clocksmall;2020-09-03 05:27:20;Yes;600.00;1000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1035;665;sticker hanger;2020-09-03 06:17:26;Yes;60.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1036;666;pegs;2020-09-03 09:11:06;Yes;6.00;20.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1037;667;sinia big;2020-09-04 07:28:05;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1039;668;2334-10;2020-09-05 03:17:22;No;116.00;150.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1040;668;Shocky;2020-09-05 03:17:22;Yes;183.00;250.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1041;669;mellaware plates;2020-09-05 03:49:26;Yes;120.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1042;670;Odinary bigthermos;2020-09-05 05:35:37;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1043;671;tycoon;2020-09-05 06:35:58;Yes;400.00;550.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1044;672;regal 3ltrs;2020-09-05 09:22:20;No;1800.00;2500.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1045;673;7 litres;2020-09-06 06:05:55;Yes;2500.00;3300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1046;673;regal 3ltrs;2020-09-06 06:05:55;Yes;1800.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1047;673;OK cup;2020-09-06 06:05:56;Yes;120.00;150.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1048;674;Odinary smallthermos;2020-09-06 06:08:22;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1049;674;kenstar cup set;2020-09-06 06:08:22;Yes;300.00;380.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1050;675;bucket 20L;2020-09-06 09:01:54;Yes;150.00;200.00;2;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1052;676;Stainless thermos;2020-09-07 02:01:23;Yes;800.00;1100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1053;677;rainbow umbrella;2020-09-07 03:26:54;Yes;230.00;400.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1054;678;kaulu;2020-09-07 03:31:32;Yes;90.00;120.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1055;679;ordinary knife;2020-09-07 05:46:10;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1056;680; lids big;2020-09-08 04:09:11;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1057;680; lids small ;2020-09-08 04:09:11;Yes;60.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1058;681;eurovision;2020-09-08 07:02:18;Yes;67.00;100.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1059;682;kaulu;2020-09-09 02:45:09;Yes;90.00;120.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1060;682;6506;2020-09-09 02:45:09;Yes;80.00;120.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1061;683;duvet;2020-09-09 03:28:23;Yes;1400.00;2300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1062;684;Bucket 11;2020-09-09 03:42:31;Yes;110.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1063;685;Sieves kichungi;2020-09-09 04:25:09;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1064;686;Serving Mella;2020-09-09 05:50:52;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1065;686;bagged;2020-09-09 05:50:52;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1066;687;umb 30;2020-09-09 06:08:05;Yes;300.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1067;688;whisk;2020-09-09 06:30:59;Yes;100.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1068;689;kidude marvin;2020-09-09 07:04:50;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1069;690;big ball;2020-09-10 01:09:43;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1070;691;Black set;2020-09-10 02:04:03;Yes;4500.00;7500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1071;692;lemon sq;2020-09-10 05:20:08;Yes;180.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1072;693;Water gunsmall;2020-09-10 05:21:51;Yes;20.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1073;694;multicolour plastic;2020-09-10 06:38:59;Yes;25.00;50.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1074;695;Shocky;2020-09-10 08:02:41;Yes;183.00;250.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1075;695;diva;2020-09-10 08:02:41;Yes;142.00;200.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1077;697;11 litre Pcooker;2020-09-10 08:56:38;Yes;2800.00;3800.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1078;697;bucket 20L;2020-09-10 08:56:38;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1079;697;light water;2020-09-10 08:56:38;Yes;250.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1080;698;chondo;2020-09-10 23:26:40;Yes;700.00;900.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1081;699;diva;2020-09-11 00:54:06;Yes;142.00;200.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1082;700;buckets;2020-09-11 02:30:42;Yes;450.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1083;701;vegetable cutter big;2020-09-11 03:53:00;Yes;1500.00;2200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1084;701;kidude marvin;2020-09-11 03:53:00;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1085;701;mwiko;2020-09-11 03:53:00;Yes;20.00;30.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1086;702;kenstar cup set;2020-09-11 04:02:27;Yes;300.00;380.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1087;703;mabati medium bowl;2020-09-11 04:59:04;Yes;24.00;40.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1088;704;chains;2020-09-11 05:11:41;Yes;20.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1089;705;pearl;2020-09-11 05:12:38;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1090;706;bucket 20L;2020-09-11 06:25:54;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1091;706;plastic sieve;2020-09-11 06:25:54;Yes;50.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1092;706;kitchen mediumknife;2020-09-11 06:25:54;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1093;707; lids big;2020-09-11 06:32:39;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1094;708;whisk;2020-09-12 03:51:36;Yes;100.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1095;708;Shocky;2020-09-12 03:51:36;Yes;183.00;250.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1096;708;stainless small;2020-09-12 03:51:36;Yes;650.00;700.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1097;709;Regal 2l thermos;2020-09-12 04:25:52;Yes;1500.00;2000.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1098;709;food flask;2020-09-12 04:25:52;Yes;1000.00;1500.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1099;709;Redberry;2020-09-12 04:25:52;Yes;450.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1100;709; lids small ;2020-09-12 04:25:52;Yes;60.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1101;709;pegs;2020-09-12 04:25:52;Yes;6.00;20.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1102;710;lunch box;2020-09-12 04:42:27;Yes;300.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1103;711;door;2020-09-12 06:29:48;Yes;350.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1104;712;mabati sieves;2020-09-12 08:34:24;Yes;120.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1105;712;pearl band;2020-09-12 08:34:25;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1106;713;Water gunsbig;2020-09-13 04:22:28;Yes;50.00;80.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1107;714;0.5l thermos;2020-09-13 04:41:43;No;500.00;800.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1108;715;tongs;2020-09-13 05:09:22;Yes;120.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1109;716;medium ball;2020-09-13 05:49:23;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1110;717;hurra hoops;2020-09-13 07:38:57;Yes;150.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1111;718;Wall clockbig;2020-09-13 07:49:38;Yes;1000.00;1500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1112;719;mabati medium bowl;2020-09-13 08:32:02;Yes;24.00;40.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1113;720;0rdinary kaulo plate;2020-09-14 01:25:50;Yes;34.00;50.00;18;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1114;721;jumping rope small;2020-09-14 06:27:26;Yes;40.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1115;722;medium ball;2020-09-15 01:17:50;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1116;723;tongs;2020-09-15 03:36:07;Yes;120.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1117;724;mabati;2020-09-15 05:18:11;Yes;250.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1118;725;diva plates;2020-09-15 07:48:55;Yes;141.00;183.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1119;726;morden cups;2020-09-15 08:07:02;Yes;110.00;150.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1120;727;Redberry;2020-09-16 03:48:11;Yes;450.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1121;728;big dinner ;2020-09-16 06:56:04;Yes;230.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1122;728;Feeding kzh;2020-09-16 06:56:04;Yes;10.00;20.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1123;728;feeding forks;2020-09-16 06:56:04;Yes;8.00;20.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1124;728;teaspoon;2020-09-16 06:56:04;Yes;10.00;20.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1125;728;Butter Knives;2020-09-16 06:56:04;Yes;60.00;100.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1126;729;net holder;2020-09-16 06:58:01;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1127;730;teaspoon;2020-09-16 06:59:27;Yes;10.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1128;731;Butter Knives;2020-09-16 07:49:15;Yes;60.00;100.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1129;731;Sieves kichungi;2020-09-16 07:49:15;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1130;732;Plastic Gratersmall;2020-09-16 08:21:55;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1131;733;kenstar cup set;2020-09-16 08:32:04;Yes;300.00;380.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1132;734;mellaware plates;2020-09-16 08:49:39;Yes;120.00;150.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1133;735;whisk;2020-09-17 00:53:53;Yes;100.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1134;735;OK cup;2020-09-17 00:53:53;Yes;120.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1135;736;kidude small;2020-09-17 06:26:13;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1136;736;tenniss;2020-09-17 06:26:13;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1137;737;drawing board;2020-09-17 08:33:26;Yes;100.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1138;738;mellaware plates;2020-09-18 01:55:00;Yes;120.00;150.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1139;739;kenstar cup set;2020-09-18 06:14:28;Yes;300.00;380.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1140;740;0rdinary kaulo plate;2020-09-18 07:04:45;Yes;34.00;50.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1141;741;kaulu;2020-09-19 01:00:59;Yes;90.00;120.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1142;742;kenstar small;2020-09-19 01:01:49;Yes;30.00;55.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1143;743;medium ball;2020-09-19 01:36:42;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1144;744;umb 18;2020-09-19 03:04:49;Yes;180.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1145;745;table cover small;2020-09-19 09:23:09;Yes;70.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1146;746;Plastic Gratersmall;2020-09-20 04:30:48;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1147;747;plastic jug;2020-09-20 06:56:53;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1148;748;lunch box;2020-09-20 08:10:59;Yes;300.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1149;749;mabati;2020-09-21 03:35:54;Yes;250.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1150;750;bagged;2020-09-21 05:05:57;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1151;751;Odinary bigthermos;2020-09-21 08:15:09;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1152;752;regal 3ltrs;2020-09-21 08:16:10;Yes;1800.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1153;753;Sunflower;2020-09-22 05:33:35;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1154;754;ladies;2020-09-22 07:18:10;Yes;150.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1155;755;kenstar cup set;2020-09-23 02:12:47;Yes;300.00;380.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1156;756;uteo small;2020-09-23 03:19:58;Yes;130.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
